source,destination,protocol,chunkSize,tCount,fileSize,retransmits,connectTime,requestTime,receiveTime
192.168.0.1,www.csuchico.edu,HTTP/1.1,720,14,392,2,0.000473,0.000040,0.000007
192.168.0.1,www.csuchico.edu,HTTP/1.0,721,15,448,2,0.000438,0.000052,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.1,721,14,392,2,0.000505,0.000041,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.0,722,15,448,2,0.000452,0.000047,0.000007
192.168.0.1,www.csuchico.edu,HTTP/1.1,722,14,392,2,0.000500,0.000050,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,723,15,448,2,0.000428,0.000046,0.000005
192.168.0.1,www.csuchico.edu,HTTP/1.1,723,14,392,2,0.000469,0.000040,0.000007
192.168.0.1,www.csuchico.edu,HTTP/1.0,724,15,448,2,0.000439,0.000048,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.1,724,14,392,2,0.000471,0.000053,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,725,15,448,2,0.000452,0.000048,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,725,14,392,2,0.000438,0.000048,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,726,15,448,2,0.000469,0.000047,0.000010
192.168.0.1,www.csuchico.edu,HTTP/1.1,726,14,392,2,0.000459,0.000049,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,727,15,448,2,0.000467,0.000047,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,727,14,392,2,0.000461,0.000039,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,728,15,448,2,0.000480,0.000049,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,728,14,392,2,0.000478,0.000040,0.000007
192.168.0.1,www.csuchico.edu,HTTP/1.0,729,15,448,2,0.000429,0.000056,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.1,729,14,392,2,0.000455,0.000039,0.000007
192.168.0.1,www.csuchico.edu,HTTP/1.0,730,15,448,2,0.000438,0.000048,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.1,730,14,392,2,0.000516,0.000041,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,731,15,448,2,0.000438,0.000071,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,731,14,392,2,0.000500,0.000061,0.000007
192.168.0.1,www.csuchico.edu,HTTP/1.0,732,15,448,2,0.000441,0.000039,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,732,14,392,2,0.000445,0.000054,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,733,15,448,2,0.000473,0.000042,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.1,733,14,392,2,0.000476,0.000067,0.000012
192.168.0.1,www.csuchico.edu,HTTP/1.0,734,15,448,2,0.000471,0.000054,0.000015
192.168.0.1,www.csuchico.edu,HTTP/1.1,734,14,392,2,0.000438,0.000039,0.000006
192.168.0.1,www.csuchico.edu,HTTP/1.0,735,15,448,2,0.000480,0.000047,0.000010
192.168.0.1,www.csuchico.edu,HTTP/1.1,735,14,392,2,0.000466,0.000050,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,736,15,448,2,0.000428,0.000041,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,736,14,392,2,0.000449,0.000050,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,737,15,448,2,0.000542,0.000040,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,737,14,392,2,0.000462,0.000050,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,738,15,448,2,0.000457,0.000042,0.000007
192.168.0.1,www.csuchico.edu,HTTP/1.1,738,14,392,2,0.000419,0.000049,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,739,15,448,2,0.000443,0.000040,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,739,14,392,2,0.000439,0.000048,0.000026
192.168.0.1,www.csuchico.edu,HTTP/1.0,740,15,448,2,0.000534,0.000049,0.000017
192.168.0.1,www.csuchico.edu,HTTP/1.1,740,14,392,2,0.000442,0.000048,0.000010
192.168.0.1,www.csuchico.edu,HTTP/1.0,741,15,448,2,0.000457,0.000039,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,741,14,392,2,0.000449,0.000051,0.000011
192.168.0.1,www.csuchico.edu,HTTP/1.0,742,15,448,2,0.000510,0.000046,0.000010
192.168.0.1,www.csuchico.edu,HTTP/1.1,742,14,392,2,0.000505,0.000070,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,743,15,448,2,0.000462,0.000057,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.1,743,14,392,2,0.000461,0.000038,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,744,15,448,2,0.000437,0.000048,0.000006
192.168.0.1,www.csuchico.edu,HTTP/1.1,744,14,392,2,0.000432,0.000046,0.000010
192.168.0.1,www.csuchico.edu,HTTP/1.0,745,15,448,2,0.000469,0.000043,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.1,745,14,392,2,0.000492,0.000049,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,746,15,448,2,0.000510,0.000039,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.1,746,14,392,2,0.000439,0.000047,0.000007
192.168.0.1,www.csuchico.edu,HTTP/1.0,747,15,448,2,0.000444,0.000043,0.000011
192.168.0.1,www.csuchico.edu,HTTP/1.1,747,14,392,2,0.000453,0.000050,0.000007
192.168.0.1,www.csuchico.edu,HTTP/1.0,748,15,448,2,0.000428,0.000045,0.000022
192.168.0.1,www.csuchico.edu,HTTP/1.1,748,14,392,2,0.000436,0.000053,0.000010
192.168.0.1,www.csuchico.edu,HTTP/1.0,749,15,448,2,0.000607,0.000067,0.000006
192.168.0.1,www.csuchico.edu,HTTP/1.1,749,14,392,2,0.000440,0.000054,0.000010
192.168.0.1,www.csuchico.edu,HTTP/1.0,750,15,448,2,0.000438,0.000039,0.000010
192.168.0.1,www.csuchico.edu,HTTP/1.1,750,14,392,2,0.000526,0.000048,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,751,15,448,2,0.000465,0.000041,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,751,14,392,2,0.000439,0.000071,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,752,15,448,2,0.000502,0.000039,0.000034
192.168.0.1,www.csuchico.edu,HTTP/1.1,752,14,392,2,0.000455,0.000047,0.000011
192.168.0.1,www.csuchico.edu,HTTP/1.0,753,15,448,2,0.000479,0.000049,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,753,14,392,2,0.000430,0.000046,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,754,15,448,2,0.000474,0.000040,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,754,14,392,2,0.000569,0.000040,0.000007
192.168.0.1,www.csuchico.edu,HTTP/1.0,755,15,448,2,0.000457,0.000048,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.1,755,14,392,2,0.000427,0.000041,0.000007
192.168.0.1,www.csuchico.edu,HTTP/1.0,756,15,448,2,0.000457,0.000049,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,756,14,392,2,0.000448,0.000039,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,757,15,448,2,0.000480,0.000052,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.1,757,14,392,2,0.000448,0.000039,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,758,15,448,2,0.000547,0.000048,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.1,758,14,392,2,0.000563,0.000044,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.0,759,15,448,2,0.000494,0.000047,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,759,14,392,2,0.000422,0.000065,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,760,15,448,2,0.000475,0.000047,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,760,14,392,2,0.000488,0.000040,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,761,15,448,2,0.000471,0.000050,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,761,14,392,2,0.000430,0.000041,0.000021
192.168.0.1,www.csuchico.edu,HTTP/1.0,762,15,448,2,0.000436,0.000039,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,762,14,392,2,0.000432,0.000042,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,763,15,448,2,0.000421,0.000041,0.000010
192.168.0.1,www.csuchico.edu,HTTP/1.1,763,14,392,2,0.000479,0.000046,0.000010
192.168.0.1,www.csuchico.edu,HTTP/1.0,764,15,448,2,0.000427,0.000039,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,764,14,392,2,0.000460,0.000070,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,765,15,448,2,0.000442,0.000042,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,765,14,392,2,0.000453,0.000048,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,766,15,448,2,0.000506,0.000050,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,766,14,392,2,0.000468,0.000049,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.0,767,15,448,2,0.000512,0.000045,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,767,14,392,2,0.000449,0.000049,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.0,768,15,448,2,0.000429,0.000039,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.1,768,14,392,2,0.000415,0.000039,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,769,15,448,2,0.000416,0.000046,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,769,14,392,2,0.000428,0.000039,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.0,770,15,448,2,0.000474,0.000039,0.000010
192.168.0.1,www.csuchico.edu,HTTP/1.1,770,14,392,2,0.000524,0.000047,0.000010
192.168.0.1,www.csuchico.edu,HTTP/1.0,771,15,448,2,0.000483,0.000043,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,771,14,392,2,0.000473,0.000046,0.000010
192.168.0.1,www.csuchico.edu,HTTP/1.0,772,15,448,2,0.000472,0.000040,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,772,14,392,2,0.000423,0.000042,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,773,15,448,2,0.000424,0.000043,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.1,773,14,392,2,0.000499,0.000047,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,774,15,448,2,0.000447,0.000049,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.1,774,14,392,2,0.000450,0.000046,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,775,15,448,2,0.000473,0.000052,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.1,775,14,392,2,0.000441,0.000043,0.000010
192.168.0.1,www.csuchico.edu,HTTP/1.0,776,15,448,2,0.000499,0.000053,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,776,14,392,2,0.000419,0.000045,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.0,777,15,448,2,0.000466,0.000047,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,777,14,392,2,0.000442,0.000047,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,778,15,448,2,0.000409,0.000042,0.000010
192.168.0.1,www.csuchico.edu,HTTP/1.1,778,14,392,2,0.000465,0.000047,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.0,779,15,448,2,0.000481,0.000039,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,779,14,392,2,0.000420,0.000081,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,780,15,448,2,0.000524,0.000049,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.1,780,14,392,2,0.000428,0.000040,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,781,15,448,2,0.000433,0.000048,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.1,781,14,392,2,0.000433,0.000060,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,782,15,448,2,0.000422,0.000038,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,782,14,392,2,0.000464,0.000046,0.000011
192.168.0.1,www.csuchico.edu,HTTP/1.0,783,15,448,2,0.000486,0.000045,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.1,783,14,392,2,0.000457,0.000047,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.0,784,15,448,2,0.000500,0.000040,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,784,14,392,2,0.000449,0.000042,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,785,15,448,2,0.000430,0.000040,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.1,785,14,392,2,0.000442,0.000040,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.0,786,15,448,2,0.000484,0.000051,0.000017
192.168.0.1,www.csuchico.edu,HTTP/1.1,786,14,392,2,0.000424,0.000040,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,787,15,448,2,0.000442,0.000047,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.1,787,14,392,2,0.000441,0.000040,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.0,788,15,448,2,0.000434,0.000042,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.1,788,14,392,2,0.000462,0.000051,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,789,15,448,2,0.000433,0.000037,0.000016
192.168.0.1,www.csuchico.edu,HTTP/1.1,789,14,392,2,0.000467,0.000045,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,790,15,448,2,0.000429,0.000043,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,790,14,392,2,0.000439,0.000040,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,791,15,448,2,0.000448,0.000045,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,791,14,392,2,0.000431,0.000039,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,792,15,448,2,0.000483,0.000049,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.1,792,14,392,2,0.000453,0.000036,0.000012
192.168.0.1,www.csuchico.edu,HTTP/1.0,793,15,448,2,0.000457,0.000043,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,793,14,392,2,0.000484,0.000039,0.000012
192.168.0.1,www.csuchico.edu,HTTP/1.0,794,15,448,2,0.000453,0.000043,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.1,794,14,392,2,0.000481,0.000049,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.0,795,15,448,2,0.000460,0.000049,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.1,795,14,392,2,0.000423,0.000045,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,796,15,448,2,0.000421,0.000039,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,796,14,392,2,0.000485,0.000052,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,797,15,448,2,0.000470,0.000040,0.000007
192.168.0.1,www.csuchico.edu,HTTP/1.1,797,14,392,2,0.000445,0.000048,0.000016
192.168.0.1,www.csuchico.edu,HTTP/1.0,798,15,448,2,0.000418,0.000038,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,798,14,392,2,0.000485,0.000038,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.0,799,15,448,2,0.000425,0.000046,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,799,14,392,2,0.000497,0.000052,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.0,800,15,448,2,0.000493,0.000041,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,800,14,392,2,0.000416,0.000042,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,801,15,448,2,0.000457,0.000049,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.1,801,14,392,2,0.000489,0.000053,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.0,802,15,448,2,0.000493,0.000047,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,802,14,392,2,0.000445,0.000048,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.0,803,15,448,2,0.000452,0.000038,0.000036
192.168.0.1,www.csuchico.edu,HTTP/1.1,803,14,392,2,0.000474,0.000055,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.0,804,15,448,2,0.000498,0.000041,0.000010
192.168.0.1,www.csuchico.edu,HTTP/1.1,804,14,392,2,0.000500,0.000047,0.000036
192.168.0.1,www.csuchico.edu,HTTP/1.0,805,15,448,2,0.000464,0.000049,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.1,805,14,392,2,0.000472,0.000040,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,806,15,448,2,0.000452,0.000049,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,806,14,392,2,0.000424,0.000044,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,807,15,448,2,0.000509,0.000053,0.000007
192.168.0.1,www.csuchico.edu,HTTP/1.1,807,14,392,2,0.000425,0.000043,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,808,15,448,2,0.000451,0.000049,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.1,808,14,392,2,0.000480,0.000053,0.000007
192.168.0.1,www.csuchico.edu,HTTP/1.0,809,15,448,2,0.000466,0.000047,0.000010
192.168.0.1,www.csuchico.edu,HTTP/1.1,809,14,392,2,0.000478,0.000050,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.0,810,15,448,2,0.000537,0.000047,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.1,810,14,392,2,0.000417,0.000043,0.000007
192.168.0.1,www.csuchico.edu,HTTP/1.0,811,15,448,2,0.000461,0.000050,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.1,811,14,392,2,0.000453,0.000039,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.0,812,15,448,2,0.000492,0.000049,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.1,812,14,392,2,0.000445,0.000039,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,813,15,448,2,0.000422,0.000047,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,813,14,392,2,0.000477,0.000046,0.000010
192.168.0.1,www.csuchico.edu,HTTP/1.0,814,15,448,2,0.000477,0.000039,0.000019
192.168.0.1,www.csuchico.edu,HTTP/1.1,814,14,392,2,0.000455,0.000045,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,815,15,448,2,0.000434,0.000039,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.1,815,14,392,2,0.000456,0.000047,0.000010
192.168.0.1,www.csuchico.edu,HTTP/1.0,816,15,448,2,0.000442,0.000040,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.1,816,14,392,2,0.000464,0.000050,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,817,15,448,2,0.000467,0.000038,0.000024
192.168.0.1,www.csuchico.edu,HTTP/1.1,817,14,392,2,0.000482,0.000047,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,818,15,448,2,0.000462,0.000043,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.1,818,14,392,2,0.000489,0.000056,0.000007
192.168.0.1,www.csuchico.edu,HTTP/1.0,819,15,448,2,0.000425,0.000039,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,819,14,392,2,0.000435,0.000041,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,820,15,448,2,0.000466,0.000051,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,820,14,392,2,0.000471,0.000039,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,821,15,448,2,0.000460,0.000044,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.1,821,14,392,2,0.000440,0.000055,0.000011
192.168.0.1,www.csuchico.edu,HTTP/1.0,822,15,448,2,0.000471,0.000048,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.1,822,14,392,2,0.000531,0.000049,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.0,823,15,448,2,0.000430,0.000040,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.1,823,14,392,2,0.000481,0.000049,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,824,15,448,2,0.000435,0.000041,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.1,824,14,392,2,0.000464,0.000039,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.0,825,15,448,2,0.000479,0.000040,0.000018
192.168.0.1,www.csuchico.edu,HTTP/1.1,825,14,392,2,0.000439,0.000041,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.0,826,15,448,2,0.000459,0.000058,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.1,826,14,392,2,0.000448,0.000048,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.0,827,15,448,2,0.000457,0.000039,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,827,14,392,2,0.000455,0.000047,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,828,15,448,2,0.000427,0.000039,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.1,828,14,392,2,0.000516,0.000046,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,829,15,448,2,0.000422,0.000038,0.000011
192.168.0.1,www.csuchico.edu,HTTP/1.1,829,14,392,2,0.000506,0.000038,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,830,15,448,2,0.000460,0.000056,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,830,14,392,2,0.000426,0.000039,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,831,15,448,2,0.000461,0.000057,0.000011
192.168.0.1,www.csuchico.edu,HTTP/1.1,831,14,392,2,0.000438,0.000056,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.0,832,15,448,2,0.000475,0.000053,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.1,832,14,392,2,0.000728,0.000048,0.000010
192.168.0.1,www.csuchico.edu,HTTP/1.0,833,15,448,2,0.000564,0.000048,0.000012
192.168.0.1,www.csuchico.edu,HTTP/1.1,833,14,392,2,0.000747,0.000040,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.0,834,15,448,2,0.000441,0.000045,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,834,14,392,2,0.000433,0.000042,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.0,835,15,448,2,0.000461,0.000045,0.000010
192.168.0.1,www.csuchico.edu,HTTP/1.1,835,14,392,2,0.000512,0.000048,0.000011
192.168.0.1,www.csuchico.edu,HTTP/1.0,836,15,448,2,0.000466,0.000040,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.1,836,14,392,2,0.000486,0.000050,0.000010
192.168.0.1,www.csuchico.edu,HTTP/1.0,837,15,448,2,0.000491,0.000038,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,837,14,392,2,0.000475,0.000060,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.0,838,15,448,2,0.000456,0.000046,0.000011
192.168.0.1,www.csuchico.edu,HTTP/1.1,838,14,392,2,0.000465,0.000047,0.000011
192.168.0.1,www.csuchico.edu,HTTP/1.0,839,15,448,2,0.000457,0.000061,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,839,14,392,2,0.000473,0.000039,0.000012
192.168.0.1,www.csuchico.edu,HTTP/1.0,840,15,448,2,0.000433,0.000041,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,840,14,392,2,0.000434,0.000041,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,841,15,448,2,0.000463,0.000047,0.000007
192.168.0.1,www.csuchico.edu,HTTP/1.1,841,14,392,2,0.000448,0.000039,0.000010
192.168.0.1,www.csuchico.edu,HTTP/1.0,842,15,448,2,0.000480,0.000051,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.1,842,14,392,2,0.000453,0.000042,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,843,15,448,2,0.000455,0.000047,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.1,843,14,392,2,0.000441,0.000051,0.000007
192.168.0.1,www.csuchico.edu,HTTP/1.0,844,15,448,2,0.000444,0.000049,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,844,14,392,2,0.000444,0.000041,0.000007
192.168.0.1,www.csuchico.edu,HTTP/1.0,845,15,448,2,0.000462,0.000047,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,845,14,392,2,0.000429,0.000042,0.000028
192.168.0.1,www.csuchico.edu,HTTP/1.0,846,15,448,2,0.000457,0.000041,0.000019
192.168.0.1,www.csuchico.edu,HTTP/1.1,846,14,392,2,0.000398,0.000044,0.000010
192.168.0.1,www.csuchico.edu,HTTP/1.0,847,15,448,2,0.000491,0.000050,0.000010
192.168.0.1,www.csuchico.edu,HTTP/1.1,847,14,392,2,0.000470,0.000045,0.000006
192.168.0.1,www.csuchico.edu,HTTP/1.0,848,15,448,2,0.000483,0.000049,0.000010
192.168.0.1,www.csuchico.edu,HTTP/1.1,848,14,392,2,0.000491,0.000044,0.000007
192.168.0.1,www.csuchico.edu,HTTP/1.0,849,15,448,2,0.000498,0.000038,0.000010
192.168.0.1,www.csuchico.edu,HTTP/1.1,849,14,392,2,0.000467,0.000044,0.000006
192.168.0.1,www.csuchico.edu,HTTP/1.0,850,15,448,2,0.000424,0.000037,0.000006
192.168.0.1,www.csuchico.edu,HTTP/1.1,850,14,392,2,0.000432,0.000040,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,851,15,448,2,0.000443,0.000042,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.1,851,14,392,2,0.000491,0.000038,0.000006
192.168.0.1,www.csuchico.edu,HTTP/1.0,852,15,448,2,0.000416,0.000037,0.000007
192.168.0.1,www.csuchico.edu,HTTP/1.1,852,14,392,2,0.000439,0.000038,0.000018
192.168.0.1,www.csuchico.edu,HTTP/1.0,853,15,448,2,0.000407,0.000037,0.000007
192.168.0.1,www.csuchico.edu,HTTP/1.1,853,14,392,2,0.000486,0.000046,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.0,854,15,448,2,0.000479,0.000055,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.1,854,14,392,2,0.000457,0.000031,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,855,15,448,2,0.000440,0.000052,0.000007
192.168.0.1,www.csuchico.edu,HTTP/1.1,855,14,392,2,0.000450,0.000043,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,856,15,448,2,0.000459,0.000040,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.1,856,14,392,2,0.000431,0.000040,0.000006
192.168.0.1,www.csuchico.edu,HTTP/1.0,857,15,448,2,0.000441,0.000033,0.000006
192.168.0.1,www.csuchico.edu,HTTP/1.1,857,14,392,2,0.000441,0.000031,0.000006
192.168.0.1,www.csuchico.edu,HTTP/1.0,858,15,448,2,0.000429,0.000043,0.000007
192.168.0.1,www.csuchico.edu,HTTP/1.1,858,14,392,2,0.000467,0.000051,0.000006
192.168.0.1,www.csuchico.edu,HTTP/1.0,859,15,448,2,0.000463,0.000043,0.000007
192.168.0.1,www.csuchico.edu,HTTP/1.1,859,14,392,2,0.000511,0.000048,0.000008
